Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
1/17/2012 7:00,-7.5,-9.6,85,9,2.0,100.69,snow
1/17/2012 8:00,-7.4,-9.6,84,9,2.4,100.65,snow
1/17/2012 9:00,-7.0,-9.5,82,15,4.0,100.59,snow
1/17/2012 10:00,-6.5,-9.0,82,15,1.2,100.6,snow
1/17/2012 11:00,-6.1,-8.5,83,15,2.4,100.53,snow
1/17/2012 12:00,-5.3,-7.9,82,19,2.8,100.38,snow
1/17/2012 13:00,-5.1,-7.7,82,22,2.4,100.23,snow
1/17/2012 14:00,-4.3,-6.5,85,22,1.6,100.05,snow
1/17/2012 15:00,-3.7,-6.0,84,24,1.2,99.9,snow
1/17/2012 16:00,-3.5,-6.0,83,28,1.2,99.69,snow
1/17/2012 17:00,-3.6,-5.9,84,22,1.6,99.57,snow
1/17/2012 18:00,-3.5,-5.8,84,22,2.4,99.38,snow
1/18/2012 0:00,2.1,0.7,90,11,8.0,98.31,fog
1/18/2012 1:00,3.7,-2.1,66,83,25.0,98.36,cloudy
1/18/2012 2:00,0.5,-4.0,72,70,25.0,98.62,cloudy
1/18/2012 3:00,-3.5,-8.2,70,57,25.0,99.0,cloudy
1/18/2012 4:00,-6.1,-10.9,69,48,25.0,99.36,snow
1/18/2012 5:00,-7.7,-12.4,69,46,19.3,99.7,snow
1/18/2012 6:00,-8.5,-13.9,65,39,19.3,100.0,cloudy
1/18/2012 7:00,-9.8,-15.4,64,39,19.3,100.22,clear
1/18/2012 8:00,-10.9,-16.6,63,35,24.1,100.43,clear
1/18/2012 9:00,-11.2,-17.2,61,43,24.1,100.65,clear
1/18/2012 10:00,-11.2,-17.2,61,35,24.1,100.78,clear
1/18/2012 11:00,-11.1,-17.7,58,39,24.1,100.92,clear
1/18/2012 12:00,-11.0,-17.8,57,37,24.1,101.0,clear
1/18/2012 13:00,-10.6,-17.8,55,32,24.1,101.09,clear
1/18/2012 14:00,-10.3,-17.6,55,28,48.3,101.19,clear
1/18/2012 15:00,-10.4,-18.0,54,30,48.3,101.32,clear
1/18/2012 16:00,-10.6,-18.4,53,26,48.3,101.45,clear
1/18/2012 17:00,-11.3,-18.8,54,26,48.3,101.54,clear
1/18/2012 18:00,-12.0,-18.2,60,22,25.0,101.67,clear
1/18/2012 19:00,-12.7,-18.7,61,22,25.0,101.78,clear
1/18/2012 20:00,-13.4,-19.2,62,17,25.0,101.83,clear
1/18/2012 21:00,-13.7,-19.3,63,17,25.0,101.89,clear
1/18/2012 22:00,-14.2,-19.8,62,13,25.0,101.92,clear
1/18/2012 23:00,-14.9,-19.9,66,6,25.0,101.93,clear
1/19/2012 0:00,-16.6,-20.9,69,7,25.0,101.94,clear
1/19/2012 1:00,-15.2,-18.4,76,4,25.0,101.89,clear
1/19/2012 2:00,-14.3,-17.4,77,6,25.0,101.86,clear
1/19/2012 3:00,-18.0,-21.6,73,6,25.0,101.83,clear
1/19/2012 4:00,-15.4,-18.3,78,7,25.0,101.81,clear
1/19/2012 5:00,-16.6,-19.9,76,6,25.0,101.85,clear
1/19/2012 6:00,-15.3,-19.7,69,6,25.0,101.83,clear
1/19/2012 7:00,-14.6,-19.2,68,6,24.1,101.84,clear
1/19/2012 8:00,-13.7,-18.4,68,19,48.3,101.84,clear
1/19/2012 9:00,-12.7,-17.2,69,17,48.3,101.73,clear
1/19/2012 10:00,-11.7,-17.2,64,20,48.3,101.68,clear
1/19/2012 11:00,-11.0,-16.9,62,26,48.3,101.56,cloudy
1/19/2012 12:00,-8.8,-15.4,59,15,48.3,101.42,cloudy
1/19/2012 13:00,-7.3,-14.7,55,20,48.3,101.22,cloudy
1/19/2012 14:00,-7.0,-14.9,53,20,48.3,101.03,cloudy
1/19/2012 15:00,-6.7,-15.0,52,26,48.3,100.88,cloudy
1/19/2012 16:00,-6.7,-14.9,52,24,24.1,100.76,cloudy
1/19/2012 17:00,-6.9,-14.7,54,17,24.1,100.7,cloudy
1/19/2012 18:00,-5.0,-12.9,54,19,25.0,100.66,cloudy
1/19/2012 19:00,-3.6,-12.7,49,30,25.0,100.61,snow
1/19/2012 20:00,-3.7,-11.9,53,30,16.1,100.63,snow
1/19/2012 21:00,-5.0,-8.4,77,24,2.0,100.6,snow
1/19/2012 22:00,-4.2,-9.3,68,32,25.0,100.51,snow
1/19/2012 23:00,-4.1,-8.9,69,26,25.0,100.47,snow
1/20/2012 0:00,-4.1,-8.6,71,26,25.0,100.5,cloudy
1/20/2012 1:00,-4.1,-8.3,73,20,25.0,100.54,snow
1/20/2012 2:00,-3.9,-8.1,73,22,9.7,100.64,snow
1/20/2012 3:00,-4.8,-9.9,67,19,25.0,100.75,cloudy
1/20/2012 4:00,-6.0,-10.2,72,19,16.1,100.87,snow
1/20/2012 5:00,-6.3,-12.2,63,33,25.0,100.98,snow
1/20/2012 6:00,-7.6,-14.3,59,28,25.0,101.13,cloudy
1/20/2012 7:00,-8.6,-15.6,57,28,25.0,101.27,cloudy
1/20/2012 8:00,-10.4,-16.2,62,33,24.1,101.47,clear
1/20/2012 9:00,-12.2,-18.1,61,32,24.1,101.59,clear
1/20/2012 10:00,-13.7,-20.3,57,33,24.1,101.72,clear
1/20/2012 11:00,-14.2,-21.2,55,32,24.1,101.84,clear
1/20/2012 12:00,-15.2,-22.1,56,30,24.1,101.88,clear
1/20/2012 13:00,-15.8,-23.7,51,30,24.1,101.96,clear
1/20/2012 14:00,-15.5,-24.1,48,30,48.3,101.98,clear
1/20/2012 15:00,-15.0,-23.9,47,30,48.3,102.09,clear
1/20/2012 16:00,-14.8,-24.1,45,24,48.3,102.15,clear
1/20/2012 17:00,-15.4,-24.3,46,17,48.3,102.21,clear
1/20/2012 18:00,-15.9,-24.3,48,13,25.0,102.27,clear
1/20/2012 19:00,-16.3,-24.2,51,13,25.0,102.33,clear
1/20/2012 20:00,-16.9,-24.8,50,9,25.0,102.34,clear
1/20/2012 21:00,-18.5,-25.6,54,9,25.0,102.37,clear
1/20/2012 22:00,-18.1,-25.1,54,9,25.0,102.36,clear
1/20/2012 23:00,-17.4,-24.5,54,6,25.0,102.37,cloudy
1/21/2012 0:00,-16.4,-23.7,53,6,25.0,102.29,cloudy
1/21/2012 1:00,-16.1,-23.6,52,0,25.0,102.26,cloudy
1/21/2012 2:00,-15.3,-22.8,53,0,25.0,102.27,cloudy
1/21/2012 3:00,-15.9,-21.9,60,7,25.0,102.23,cloudy
1/21/2012 4:00,-15.3,-21.8,58,7,25.0,102.18,cloudy
1/21/2012 5:00,-14.8,-22.9,50,11,25.0,102.08,cloudy
1/21/2012 6:00,-14.3,-22.0,52,9,25.0,101.98,cloudy
1/21/2012 7:00,-13.9,-22.1,50,9,25.0,102.04,cloudy
1/21/2012 8:00,-14.0,-21.8,52,9,25.0,102.06,cloudy
1/21/2012 9:00,-15.9,-21.0,65,13,24.1,102.11,snow
1/21/2012 10:00,-16.3,-21.4,65,17,24.1,102.12,snow
1/21/2012 11:00,-15.9,-21.2,64,19,24.1,102.09,snow
1/21/2012 12:00,-14.6,-20.3,62,15,24.1,102.03,cloudy
1/21/2012 13:00,-13.4,-19.8,59,15,24.1,102.01,clear
1/21/2012 14:00,-12.5,-19.7,55,13,24.1,102.01,clear
1/21/2012 15:00,-11.8,-18.9,56,11,24.1,102.06,clear
1/21/2012 16:00,-11.6,-18.8,55,7,48.3,102.11,clear
1/21/2012 17:00,-12.1,-19.8,53,11,48.3,102.16,clear
1/21/2012 18:00,-13.0,-20.2,55,6,25.0,102.24,clear
1/21/2012 19:00,-13.4,-19.9,58,4,25.0,102.27,clear
1/21/2012 20:00,-18.5,-24.4,60,4,25.0,102.36,clear
1/21/2012 21:00,-16.0,-20.8,66,9,25.0,102.47,clear
1/21/2012 22:00,-17.6,-23.3,61,0,25.0,102.52,clear
1/21/2012 23:00,-17.4,-21.7,69,0,25.0,102.54,clear
1/22/2012 0:00,-18.3,-22.5,70,0,25.0,102.57,clear
1/22/2012 1:00,-17.5,-21.3,72,4,25.0,102.64,clear
1/22/2012 2:00,-18.5,-22.6,70,0,25.0,102.71,clear
1/22/2012 3:00,-18.4,-23.0,67,0,16.1,102.75,cloudy
1/22/2012 4:00,-17.2,-21.5,69,0,25.0,102.79,clear
1/22/2012 5:00,-19.5,-23.4,71,6,16.1,102.84,clear
1/22/2012 6:00,-19.0,-22.9,71,6,0.8,102.85,fog
1/22/2012 7:00,-18.6,-22.8,69,6,12.9,102.91,clear
1/22/2012 8:00,-18.5,-22.0,74,4,24.1,102.98,clear
1/22/2012 9:00,-16.2,-19.2,78,7,48.3,103.01,cloudy
1/22/2012 10:00,-14.5,-17.2,80,9,8.0,103.02,fog
1/22/2012 11:00,-13.0,-15.5,81,6,8.0,103.04,fog
1/22/2012 14:00,-9.4,-14.8,65,9,16.1,102.74,cloudy
1/22/2012 15:00,-8.7,-14.5,63,9,16.1,102.65,cloudy
1/22/2012 16:00,-8.0,-14.7,59,6,19.3,102.6,cloudy
1/22/2012 17:00,-9.5,-15.8,60,19,19.3,102.57,cloudy
1/22/2012 18:00,-10.4,-16.1,63,19,19.3,102.52,cloudy
1/22/2012 19:00,-10.4,-16.2,62,19,19.3,102.47,cloudy
1/22/2012 20:00,-12.3,-16.8,69,15,19.3,102.44,clear
1/22/2012 21:00,-12.9,-17.2,70,15,16.1,102.38,clear
1/22/2012 22:00,-13.2,-17.0,73,13,16.1,102.33,cloudy
1/22/2012 23:00,-13.3,-17.1,73,9,16.1,102.28,clear
1/23/2012 0:00,-12.9,-17.0,71,11,25.0,102.22,cloudy
1/23/2012 1:00,-12.9,-17.2,70,11,25.0,102.14,clear
1/23/2012 2:00,-13.2,-17.1,72,13,25.0,102.1,cloudy
1/23/2012 3:00,-12.1,-16.0,73,13,25.0,101.99,cloudy
1/23/2012 4:00,-11.2,-15.2,72,11,25.0,101.88,cloudy
1/23/2012 5:00,-9.9,-13.9,73,11,25.0,101.79,cloudy
1/23/2012 6:00,-8.8,-12.8,73,7,25.0,101.76,cloudy
1/23/2012 7:00,-8.1,-12.1,73,13,25.0,101.67,cloudy
1/23/2012 8:00,-7.2,-11.1,74,11,24.1,101.69,cloudy
1/23/2012 9:00,-4.9,-9.2,72,11,48.3,101.59,cloudy
1/23/2012 10:00,-3.6,-7.9,72,9,48.3,101.58,cloudy
1/23/2012 11:00,1.2,-3.2,72,11,48.3,101.49,cloudy
1/23/2012 12:00,2.3,-2.4,71,6,48.3,101.33,cloudy
1/23/2012 13:00,2.5,-1.5,75,22,48.3,101.14,cloudy
1/23/2012 14:00,2.7,-1.1,76,26,48.3,101.01,rain
1/23/2012 15:00,2.7,-0.9,77,30,24.1,100.86,rain
1/23/2012 16:00,3.1,-0.3,78,28,24.1,100.71,cloudy
1/23/2012 17:00,3.1,-0.4,78,28,16.1,100.61,rain
1/23/2012 18:00,3.0,1.2,88,19,4.0,100.54,Rain
1/23/2012 19:00,3.2,1.4,88,22,8.0,100.43,Rain
1/23/2012 20:00,2.9,1.2,89,26,9.7,100.32,drizzle
1/23/2012 21:00,3.3,1.7,89,24,11.3,100.22,drizzle
1/23/2012 22:00,3.6,2.2,91,28,25.0,100.1,cloudy
1/23/2012 23:00,4.0,2.5,90,22,25.0,100.08,cloudy
1/24/2012 0:00,3.5,2.3,92,17,12.9,100.04,rain
1/24/2012 1:00,3.1,1.9,92,19,16.1,100.04,cloudy
1/24/2012 2:00,3.1,2.1,93,9,9.7,100.09,rain
1/24/2012 3:00,5.0,3.6,91,19,9.7,100.19,rain
1/24/2012 4:00,4.2,1.2,81,30,25.0,100.25,cloudy
1/24/2012 5:00,3.7,-0.2,76,41,25.0,100.37,cloudy
1/24/2012 6:00,3.4,-0.6,75,28,25.0,100.45,cloudy
1/24/2012 7:00,2.9,-1.1,75,26,16.1,100.49,cloudy
1/24/2012 8:00,3.0,-1.7,71,28,19.3,100.52,cloudy
1/24/2012 9:00,2.9,-1.8,71,30,24.1,100.6,cloudy
1/24/2012 10:00,3.0,-2.0,70,35,24.1,100.65,cloudy
1/24/2012 11:00,3.1,-1.9,70,33,24.1,100.7,cloudy
1/24/2012 12:00,3.2,-2.3,67,30,24.1,100.72,cloudy
1/24/2012 13:00,2.8,-2.4,69,39,24.1,100.73,cloudy
1/24/2012 14:00,2.4,-2.4,71,35,24.1,100.75,rain
1/24/2012 15:00,1.9,-2.2,74,26,19.3,100.8,snow
1/24/2012 16:00,1.7,-2.4,74,30,24.1,100.82,cloudy
1/24/2012 17:00,1.6,-2.8,73,26,24.1,100.88,snow
1/24/2012 18:00,1.5,-2.9,72,22,25.0,100.95,snow
1/24/2012 19:00,1.5,-3.2,71,32,25.0,101.01,snow
1/24/2012 20:00,1.3,-3.2,72,19,25.0,101.06,cloudy
1/24/2012 21:00,1.1,-3.0,74,20,25.0,101.11,cloudy
1/24/2012 22:00,1.1,-3.4,72,22,25.0,101.13,cloudy
1/24/2012 23:00,1.0,-3.4,72,28,25.0,101.16,snow
1/25/2012 0:00,0.5,-4.6,69,28,25.0,101.2,cloudy
1/25/2012 1:00,-0.1,-5.2,68,22,25.0,101.26,cloudy
1/25/2012 2:00,-0.4,-5.9,66,20,25.0,101.37,cloudy
1/25/2012 3:00,-0.5,-6.2,65,24,25.0,101.45,cloudy
1/25/2012 4:00,-0.7,-6.0,67,24,25.0,101.52,cloudy
1/25/2012 5:00,-1.7,-7.7,64,33,25.0,101.58,cloudy
1/25/2012 6:00,-2.8,-9.0,62,35,25.0,101.66,cloudy
1/25/2012 7:00,-3.9,-10.0,63,37,25.0,101.79,cloudy
1/25/2012 8:00,-4.7,-10.9,62,26,24.1,101.94,cloudy
1/25/2012 9:00,-5.2,-11.3,62,28,24.1,102.05,cloudy
1/25/2012 10:00,-5.3,-11.4,62,22,24.1,102.09,cloudy
1/25/2012 11:00,-5.3,-11.9,60,19,24.1,102.14,cloudy
1/25/2012 12:00,-5.0,-11.8,59,20,24.1,102.06,cloudy
1/25/2012 13:00,-4.7,-11.7,58,20,24.1,102.01,clear
1/25/2012 14:00,-4.5,-11.0,60,22,24.1,101.98,clear
1/25/2012 15:00,-4.4,-11.2,59,22,24.1,101.94,clear
1/25/2012 16:00,-4.4,-11.3,59,19,24.1,101.96,cloudy
1/25/2012 17:00,-4.8,-11.4,60,20,24.1,102.01,clear
1/25/2012 18:00,-5.1,-11.4,61,11,25.0,102.07,clear
1/25/2012 19:00,-5.4,-11.5,62,13,25.0,102.14,cloudy
1/25/2012 20:00,-4.9,-11.6,59,7,25.0,102.07,cloudy
1/25/2012 21:00,-5.4,-11.1,64,7,25.0,102.01,cloudy
1/25/2012 22:00,-5.5,-11.3,64,0,25.0,101.99,cloudy
1/25/2012 23:00,-5.4,-11.4,63,6,25.0,102.01,cloudy
1/26/2012 0:00,-5.9,-11.7,64,6,25.0,101.99,cloudy
1/26/2012 1:00,-7.0,-12.1,67,4,25.0,101.95,clear
1/26/2012 2:00,-8.2,-12.6,71,6,25.0,101.99,clear
1/26/2012 3:00,-8.1,-12.5,71,0,25.0,101.97,clear
1/26/2012 4:00,-8.5,-13.5,67,0,25.0,101.95,clear
1/26/2012 5:00,-9.0,-13.9,68,6,25.0,102.02,clear
1/26/2012 6:00,-11.2,-15.0,73,6,25.0,102.06,clear
1/26/2012 7:00,-10.6,-14.4,74,6,24.1,102.01,clear
1/26/2012 8:00,-9.2,-13.3,72,6,24.1,102.08,clear
1/26/2012 9:00,-7.9,-12.4,70,11,24.1,102.01,clear
1/26/2012 10:00,-5.7,-12.4,59,11,24.1,102.04,clear
1/26/2012 11:00,-5.0,-12.1,57,7,24.1,102.05,clear
1/26/2012 12:00,-4.6,-12.5,54,11,24.1,101.88,clear
1/26/2012 13:00,-4.0,-12.0,54,15,24.1,101.71,cloudy
1/26/2012 14:00,-3.4,-12.5,49,11,24.1,101.6,cloudy
1/26/2012 15:00,-3.0,-14.1,42,13,24.1,101.53,cloudy
1/26/2012 16:00,-3.8,-12.2,52,19,24.1,101.52,cloudy
1/26/2012 17:00,-4.3,-12.2,54,20,24.1,101.4,cloudy
1/26/2012 18:00,-4.7,-13.7,49,24,25.0,101.28,cloudy
1/26/2012 19:00,-4.5,-13.5,49,17,25.0,101.25,cloudy
1/26/2012 20:00,-4.6,-13.0,52,17,25.0,101.15,snow
1/26/2012 21:00,-5.2,-12.1,58,20,25.0,100.99,snow
1/26/2012 22:00,-5.3,-10.2,68,22,16.1,100.92,snow
1/26/2012 23:00,-5.8,-9.1,77,22,6.4,100.81,snow
1/27/2012 0:00,-5.7,-8.8,79,28,4.8,100.68,snow
1/27/2012 1:00,-5.5,-8.3,81,24,2.4,100.58,snow
1/27/2012 2:00,-5.5,-8.2,81,26,3.2,100.47,snow
1/27/2012 3:00,-5.3,-8.1,81,28,4.0,100.33,snow
1/27/2012 4:00,-4.9,-7.6,81,26,2.4,100.13,snow
1/27/2012 5:00,-4.0,-6.6,82,22,16.1,99.98,snow
1/27/2012 6:00,-2.1,-4.2,86,19,19.3,99.8,snow
1/27/2012 9:00,0.7,-1.4,86,17,12.9,99.34,rain
1/27/2012 10:00,0.6,-1.2,88,17,8.0,99.18,Rain
1/27/2012 11:00,0.7,-1.0,88,20,2.4,99.08,drizzle
1/27/2012 12:00,0.7,-0.9,89,20,2.8,98.91,drizzle
1/27/2012 13:00,0.7,-1.0,88,22,3.2,98.76,drizzle
1/27/2012 14:00,0.5,-1.3,88,20,2.4,98.69,drizzle
1/27/2012 15:00,0.3,-1.6,87,19,2.4,98.65,drizzle
1/27/2012 17:00,-0.6,-2.3,88,22,2.8,98.97,snow
1/27/2012 18:00,-0.3,-1.8,90,11,2.4,99.13,snow
1/27/2012 19:00,0.1,-1.6,88,30,12.9,99.31,snow
1/27/2012 20:00,-0.7,-2.7,86,32,16.1,99.54,cloudy
1/27/2012 21:00,-1.3,-3.9,82,19,24.1,99.75,cloudy
1/27/2012 22:00,-1.5,-4.4,81,19,25.0,99.88,cloudy
1/27/2012 23:00,-1.6,-4.5,81,20,25.0,100.03,clear
1/28/2012 0:00,-1.5,-4.3,81,19,25.0,100.19,clear
1/28/2012 1:00,-0.2,-2.9,82,22,25.0,100.34,snow
1/28/2012 2:00,0.2,-2.6,81,24,25.0,100.49,cloudy
1/28/2012 3:00,0.4,-3.0,78,17,25.0,100.59,cloudy
1/28/2012 4:00,0.1,-3.4,77,15,25.0,100.64,cloudy
1/28/2012 5:00,0.3,-2.7,80,19,25.0,100.72,cloudy
1/28/2012 6:00,-1.7,-5.4,76,9,25.0,100.79,cloudy
1/28/2012 7:00,-1.2,-4.6,78,11,25.0,100.85,clear
1/28/2012 8:00,-2.1,-5.1,80,7,48.3,100.91,clear
1/28/2012 9:00,-1.6,-4.5,81,13,24.1,100.93,cloudy
1/28/2012 10:00,-1.1,-4.4,78,13,48.3,100.94,cloudy
1/28/2012 11:00,-0.6,-3.6,80,6,48.3,100.9,cloudy
1/28/2012 12:00,-0.3,-3.4,80,7,48.3,100.74,cloudy
1/28/2012 13:00,0.9,-3.5,72,4,48.3,100.58,cloudy
1/28/2012 14:00,1.2,-3.5,71,9,48.3,100.48,cloudy
1/28/2012 15:00,1.2,-3.7,70,15,48.3,100.28,cloudy
1/28/2012 16:00,1.4,-3.7,69,22,48.3,100.14,cloudy
1/28/2012 17:00,1.2,-3.5,71,11,48.3,100.16,cloudy
1/28/2012 18:00,1.6,-3.4,69,9,25.0,100.08,cloudy
1/28/2012 19:00,2.2,-2.6,71,19,19.3,100.09,snow
1/28/2012 20:00,1.7,-1.2,81,24,19.3,100.05,snow
1/28/2012 21:00,2.1,-1.7,76,24,25.0,99.95,clear
1/28/2012 22:00,2.3,-2.0,73,37,25.0,99.85,cloudy
1/29/2012 0:00,1.5,-5.0,62,57,25.0,99.96,clear
1/29/2012 1:00,0.9,-5.3,63,52,25.0,100.09,clear
1/29/2012 2:00,0.3,-5.8,64,52,25.0,100.21,clear
1/29/2012 3:00,-0.2,-6.0,65,43,25.0,100.34,clear
1/29/2012 4:00,-0.9,-7.0,63,43,25.0,100.47,clear
1/29/2012 5:00,-1.5,-7.8,62,43,25.0,100.59,clear
1/29/2012 6:00,-2.0,-8.1,63,44,25.0,100.68,clear
1/29/2012 7:00,-1.9,-8.2,62,32,24.1,100.74,clear
1/29/2012 8:00,-2.2,-8.3,63,32,24.1,100.81,cloudy
1/29/2012 9:00,-2.1,-8.5,62,32,24.1,100.88,cloudy
1/29/2012 10:00,-1.8,-8.3,61,24,24.1,100.87,cloudy
1/29/2012 11:00,-0.8,-7.7,59,33,24.1,100.84,clear
1/29/2012 12:00,0.1,-7.6,56,37,24.1,100.77,clear
1/29/2012 13:00,0.5,-8.8,50,33,24.1,100.7,cloudy
1/29/2012 14:00,0.4,-7.9,54,19,24.1,100.63,cloudy
1/29/2012 15:00,0.2,-7.5,56,17,24.1,100.65,cloudy
1/29/2012 16:00,0.7,-8.3,51,20,24.1,100.67,cloudy
1/29/2012 17:00,-0.7,-8.4,56,11,24.1,100.74,clear
1/29/2012 18:00,-1.1,-9.3,54,17,25.0,100.77,clear
1/29/2012 19:00,-1.6,-9.3,56,17,25.0,100.81,clear
1/29/2012 20:00,-2.0,-9.1,58,17,25.0,100.83,clear
1/29/2012 21:00,-1.7,-8.4,60,9,25.0,100.85,clear
1/29/2012 22:00,-2.3,-7.0,70,15,25.0,100.84,clear
1/29/2012 23:00,-3.4,-7.6,73,15,25.0,100.85,clear
1/30/2012 0:00,-3.7,-8.8,68,11,25.0,100.89,clear
1/30/2012 1:00,-4.4,-10.0,65,15,25.0,100.92,clear
1/30/2012 2:00,-5.1,-10.0,68,15,25.0,100.99,clear
1/30/2012 3:00,-6.1,-10.3,72,11,25.0,101.07,clear
1/30/2012 4:00,-7.7,-11.8,72,11,25.0,101.19,clear
1/30/2012 5:00,-7.9,-13.8,63,13,25.0,101.33,clear
1/30/2012 6:00,-8.9,-15.1,61,15,25.0,101.47,clear
1/30/2012 7:00,-9.8,-16.0,61,15,25.0,101.55,clear
1/30/2012 8:00,-10.5,-17.0,59,9,48.3,101.68,clear
1/30/2012 9:00,-9.5,-16.6,56,13,48.3,101.75,clear
1/30/2012 10:00,-8.8,-16.0,56,17,48.3,101.82,cloudy
1/30/2012 11:00,-7.7,-14.7,57,19,48.3,101.86,cloudy
1/30/2012 12:00,-7.0,-14.2,56,22,48.3,101.83,clear
1/30/2012 13:00,-7.5,-15.2,54,22,48.3,101.8,clear
1/30/2012 14:00,-6.7,-15.0,52,22,48.3,101.81,clear
1/30/2012 15:00,-6.9,-15.3,51,22,48.3,101.83,clear
1/30/2012 16:00,-7.3,-15.8,51,17,48.3,101.86,cloudy
1/30/2012 17:00,-7.4,-15.7,51,13,48.3,101.9,cloudy
1/30/2012 18:00,-7.4,-15.6,52,15,25.0,101.94,clear
1/30/2012 19:00,-8.8,-15.9,56,7,25.0,101.96,clear
1/30/2012 20:00,-9.5,-16.0,59,4,25.0,101.95,clear
1/30/2012 21:00,-8.4,-15.5,57,4,25.0,101.96,cloudy
1/30/2012 22:00,-7.8,-15.2,55,4,25.0,101.98,cloudy
1/30/2012 23:00,-8.6,-13.8,66,6,25.0,101.96,cloudy
1/31/2012 0:00,-7.0,-13.1,62,7,25.0,101.92,cloudy
1/31/2012 1:00,-7.1,-13.2,62,6,25.0,101.88,cloudy
1/31/2012 2:00,-6.5,-13.1,59,11,25.0,101.81,snow
1/31/2012 3:00,-6.8,-12.4,64,15,19.3,101.76,snow
1/31/2012 4:00,-7.1,-12.4,66,17,8.0,101.71,snow
1/31/2012 5:00,-7.1,-12.2,67,17,9.7,101.7,snow
1/31/2012 6:00,-7.0,-11.8,69,13,6.4,101.65,snow
1/31/2012 7:00,-9.6,-13.5,73,17,12.9,101.6,snow
1/31/2012 8:00,-9.8,-13.9,72,19,16.1,101.61,snow
1/31/2012 9:00,-10.1,-14.4,71,17,24.1,101.59,snow
1/31/2012 10:00,-9.7,-14.2,70,19,19.3,101.54,cloudy
1/31/2012 11:00,-9.3,-14.2,67,20,19.3,101.46,cloudy
1/31/2012 12:00,-8.6,-13.3,69,22,4.0,101.36,snow
1/31/2012 13:00,-8.3,-12.3,73,20,1.6,101.29,snow
1/31/2012 14:00,-8.4,-12.1,75,20,1.2,101.23,snow
1/31/2012 15:00,-8.2,-12.0,74,17,1.0,101.22,snow
1/31/2012 16:00,-8.0,-11.5,76,20,1.0,101.2,snow
1/31/2012 17:00,-7.7,-11.1,77,19,1.0,101.19,snow
1/31/2012 18:00,-7.8,-11.2,77,20,1.6,101.18,snow
1/31/2012 19:00,-7.7,-10.9,78,19,1.6,101.14,snow
1/31/2012 20:00,-7.4,-10.7,77,20,1.6,101.09,snow
1/31/2012 21:00,-7.1,-10.5,77,20,12.9,101.02,cloudy
1/31/2012 22:00,-7.1,-10.4,77,19,9.7,100.95,snow
2/1/2012 0:00,-6.7,-9.7,79,19,11.3,100.82,snow
2/1/2012 1:00,-6.7,-9.5,80,15,9.7,100.69,snow
2/1/2012 2:00,-6.8,-9.3,82,19,4.8,100.61,drizzle
2/1/2012 5:00,-5.8,-8.5,81,19,8.0,100.42,drizzle
2/1/2012 8:00,-5.5,-8.5,79,11,11.3,100.36,cloudy
2/1/2012 9:00,-5.7,-8.6,80,15,12.9,100.36,cloudy
2/1/2012 22:00,-5.0,-8.2,78,15,12.9,101.12,snow
2/1/2012 23:00,-4.9,-8.1,78,0,12.9,101.22,snow
2/2/2012 0:00,-5.0,-8.2,78,7,12.9,101.32,snow
2/2/2012 1:00,-5.5,-9.2,75,9,25.0,101.36,cloudy
2/2/2012 2:00,-6.3,-9.6,77,4,16.1,101.45,snow
2/2/2012 3:00,-5.6,-9.1,76,6,25.0,101.52,snow
2/2/2012 4:00,-5.5,-8.8,78,4,16.1,101.59,snow
2/2/2012 5:00,-5.2,-9.5,72,9,16.1,101.62,snow
2/2/2012 6:00,-6.0,-11.8,63,13,25.0,101.63,snow
2/2/2012 7:00,-6.9,-12.8,63,22,24.1,101.67,snow
2/2/2012 8:00,-7.6,-13.2,64,19,12.9,101.74,snow
2/2/2012 9:00,-7.7,-13.6,63,19,19.3,101.82,snow
2/2/2012 10:00,-8.2,-13.7,65,17,24.1,101.87,cloudy
2/2/2012 11:00,-8.3,-14.2,62,19,24.1,101.89,cloudy
2/2/2012 12:00,-8.1,-13.3,66,13,24.1,101.86,cloudy
2/2/2012 13:00,-7.4,-12.7,66,9,24.1,101.86,cloudy
2/2/2012 14:00,-6.7,-12.0,66,9,24.1,101.85,cloudy
2/2/2012 15:00,-6.7,-12.1,65,9,24.1,101.9,cloudy
2/2/2012 16:00,-6.6,-11.7,67,11,24.1,101.94,cloudy
2/2/2012 17:00,-7.1,-12.0,68,13,24.1,101.99,cloudy
2/2/2012 18:00,-7.7,-12.5,68,7,25.0,102.08,cloudy
2/2/2012 19:00,-7.0,-12.2,66,6,25.0,102.13,cloudy
2/2/2012 20:00,-8.9,-12.8,73,4,25.0,102.22,cloudy
2/2/2012 21:00,-7.2,-11.0,74,4,25.0,102.26,snow
2/2/2012 22:00,-8.0,-11.5,76,7,25.0,102.29,snow
2/2/2012 23:00,-7.2,-11.1,74,7,25.0,102.31,cloudy
2/3/2012 0:00,-9.7,-12.5,80,4,25.0,102.33,cloudy
2/3/2012 1:00,-11.0,-13.5,82,0,25.0,102.35,clear
2/3/2012 2:00,-10.2,-12.7,82,0,25.0,102.39,clear
2/3/2012 3:00,-11.6,-14.0,82,0,25.0,102.4,clear
2/3/2012 4:00,-12.6,-15.1,82,7,16.1,102.42,clear
2/3/2012 5:00,-11.2,-13.2,85,9,9.7,102.47,fog
2/3/2012 6:00,-11.8,-14.1,83,7,16.1,102.51,clear
